CURVE,X,Y
598,160,886.6
598,170,891.5
598,180,889.5
598,190,881.3
598,200,871.6
598,210,868.3
598,220,875.5
598,240,871.7
598,250,869.7
598,260,867.8
598,270,865.8
598,299,860.3
42,0,0
42,1,0
42,10,11.7
42,20,50.8
42,30,112.2
42,40,188.2
42,50,273.1
42,60,361
42,70,448.2
42,80,531.1
42,90,607.2
42,100,675.3
42,110,734.2
42,120,783.4
42,130,823
42,140,853
42,150,874
42,160,886.6
42,170,891.5
42,180,889.5
42,190,881.3
42,200,871.6
42,210,868.3
42,220,875.5
42,240,871.7
42,250,869.7
42,260,867.8
42,270,865.8
42,299,860.3
2653,0,0
2653,1,0
2653,10,3.5
2653,20,13.7
2653,30,27.5
2653,40,42.3
2653,50,56.8
2653,60,69.8
2653,70,81
2653,80,89.9
2653,90,96.5
2653,100,100.9
2653,110,103.3
2653,120,103.9
2653,130,103
2653,140,100.8
2653,150,97.6
2653,160,93.6
2653,170,89.1
2653,180,84.2
2653,190,79
2653,200,75
2653,210,73.9
2653,220,75.6
2653,230,74.5
2653,240,73.3
2653,270,70
2653,280,68.8
2653,290,67.7
2653,299,66.7
1162,0,0
1162,1,0
1162,10,3.5
1162,20,13.7
1162,30,27.5
1162,40,42.3
1162,50,56.8
1162,60,69.8
1162,70,81
1162,80,89.9
1162,90,96.5
1162,100,100.9
1162,110,103.3
1162,120,103.9
1162,130,103
1162,140,100.8
1162,150,97.6
1162,160,93.6
1162,170,89.1
1162,180,84.2
1162,190,79
1162,200,75
1162,210,73.9
1162,220,75.6
1162,230,74.5
1162,240,73.3
1162,270,70
1162,280,68.8
1162,290,67.7
1162,299,66.7
1387,0,0
1387,1,0
1387,10,3.5
1387,20,13.7
1387,30,27.5
1387,40,42.3
1387,50,56.8
1387,60,69.8
1387,70,81
1387,80,89.9
1387,90,96.5
1387,100,100.9
1387,110,103.3
1387,120,103.9
1387,130,103
1387,140,100.8
1387,150,97.6
1387,160,93.6
1387,170,89.1
1387,180,84.2
1387,190,79
1387,200,75
1387,210,73.9
1387,220,75.6
1387,230,74.5
1387,240,73.3
1387,270,70
1387,280,68.8
1387,290,67.7
1387,299,66.7
194,0,0
194,1,0
194,10,3.5
194,20,13.7
194,30,27.5
194,40,42.3
194,50,56.8
194,60,69.8
194,70,81
194,80,89.9
194,90,96.5
194,100,100.9
194,110,103.3
194,120,103.9
194,130,103
194,140,100.8
194,150,97.6
194,160,93.6
194,170,89.1
194,180,84.2
194,190,79
194,200,75
194,210,73.9
194,220,75.6
194,230,74.5
194,240,73.3
194,270,70
194,280,68.8
194,290,67.7
194,299,66.7
3787,0,0
3787,1,0
3787,10,3.5
3787,20,15.1
3787,30,33.1
3787,40,55.4
3787,50,80.2
3787,60,106.1
3787,70,131.8
3787,80,156.5
3787,90,179.3
3787,100,199.8
3787,110,217.8
3787,120,233
3787,130,245.5
3787,140,255.3
3787,150,262.4
3787,160,267.1
3787,170,269.6
3787,180,269.9
3787,190,268.4
3787,200,265.8
3787,210,263.7
3787,220,263.5
3787,230,261.9
3787,240,260.2
3787,260,257
3787,270,255.3
3787,280,253.7
3787,290,252
3787,299,250.6
3720,0,0
3720,1,0
3720,10,3.5
3720,20,15.1
3720,30,33.1
3720,40,55.4
3720,50,80.2
3720,60,106.1
3720,70,131.8
3720,80,156.5
3720,90,179.3
3720,100,199.8
3720,110,217.8
3720,120,233
3720,130,245.5
3720,140,255.3
3720,150,262.4
3720,160,267.1
3720,170,269.6
3720,180,269.9
3720,190,268.4
3720,200,265.8
3720,210,263.7
3720,220,263.5
3720,230,261.9
3720,240,260.2
3720,260,257
3720,270,255.3
3720,280,253.7
3720,290,252
3720,299,250.6
3543,0,0
3543,1,0
3543,10,3.5
3543,20,15.1
3543,30,33.1
3543,40,55.4
3543,50,80.2
3543,60,106.1
3543,70,131.8
3543,80,156.5
3543,90,179.3
3543,100,199.8
3543,110,217.8
3543,120,233
3543,130,245.5
3543,140,255.3
3543,150,262.4
3543,160,267.1
3543,170,269.6
3543,180,269.9
3543,190,268.4
3543,200,265.8
3543,210,263.7
3543,220,263.5
3543,230,261.9
3543,240,260.2
3543,260,257
3543,270,255.3
3543,280,253.7
3543,290,252
3543,299,250.6
3275,0,0
3275,1,0
3275,10,3.5
3275,20,15.3
3275,30,33.8
3275,40,56.7
3275,50,82.4
3275,60,109.3
3275,70,136.1
3275,80,161.8
3275,90,185.8
3275,100,207.5
3275,110,226.6
3275,120,242.9
3275,130,256.4
3275,140,267
3275,150,275
3275,160,280.4
3275,170,283.4
3275,180,284.2
3275,190,283.1
3275,200,280.6
3275,210,278.4
3275,220,277.9
3275,240,274.5
3275,250,272.7
3275,280,267.6
3275,290,265.8
3275,299,264.3
1927,0,0
1927,1,0
1927,10,3.5
1927,20,15.1
1927,30,33.1
1927,40,55.4
1927,50,80.2
1927,60,106.1
1927,70,131.8
1927,80,156.5
1927,90,179.3
1927,100,199.8
1927,110,217.8
1927,120,233
1927,130,245.5
1927,140,255.3
1927,150,262.4
1927,160,267.1
1927,170,269.6
1927,180,269.9
1927,190,268.4
1927,200,265.8
1927,210,263.7
1927,220,263.5
1927,230,261.9
1927,240,260.2
1927,260,257
1927,270,255.3
1927,280,253.7
1927,290,252
1927,299,250.6
1536,0,0
1536,1,0
1536,10,3.5
1536,20,15.1
1536,30,33.1
1536,40,55.4
1536,50,80.2
1536,60,106.1
1536,70,131.8
1536,80,156.5
1536,90,179.3
1536,100,199.8
1536,110,217.8
1536,120,233
1536,130,245.5
1536,140,255.3
1536,150,262.4
1536,160,267.1
1536,170,269.6
1536,180,269.9
1536,190,268.4
1536,200,265.8
1536,210,263.7
1536,220,263.5
1536,230,261.9
1536,240,260.2
1536,260,257
1536,270,255.3
1536,280,253.7
1536,290,252
1536,299,250.6
3386,0,0
3386,1,0
3386,10,3.5
3386,20,15.1
3386,30,33.1
3386,40,55.4
3386,50,80.2
3386,60,106.1
3386,70,131.8
3386,80,156.5
3386,90,179.3
3386,100,199.8
3386,110,217.8
3386,120,233
3386,130,245.5
3386,140,255.3
3386,150,262.4
3386,160,267.1
3386,170,269.6
3386,180,269.9
3386,190,268.4
3386,200,265.8
3386,210,263.7
3386,220,263.5
3386,230,261.9
3386,240,260.2
3386,260,257
3386,270,255.3
3386,280,253.7
3386,290,252
3386,299,250.6
1035,0,0
1035,1,0
1035,10,3.5
1035,20,15.1
1035,30,33.1
1035,40,55.4
1035,50,80.2
1035,60,106.1
1035,70,131.8
1035,80,156.5
1035,90,179.3
1035,100,199.8
1035,110,217.8
1035,120,233
1035,130,245.5
1035,140,255.3
1035,150,262.4
1035,160,267.1
1035,170,269.6
1035,180,269.9
1035,190,268.4
1035,200,265.8
1035,210,263.7
1035,220,263.5
1035,230,261.9
1035,240,260.2
1035,260,257
1035,270,255.3
1035,280,253.7
1035,290,252
1035,299,250.6
2221,0,0
2221,1,0
2221,10,3.5
2221,20,15.1
2221,30,33.1
2221,40,55.4
2221,50,80.2
2221,60,106.1
2221,70,131.8
2221,80,156.5
2221,90,179.3
2221,100,199.8
2221,110,217.8
2221,120,233
2221,130,245.5
2221,140,255.3
2221,150,262.4
2221,160,267.1
2221,170,269.6
2221,180,269.9
2221,190,268.4
2221,200,265.8
2221,210,263.7
2221,220,263.5
2221,230,261.9
2221,240,260.2
2221,260,257
2221,270,255.3
2221,280,253.7
2221,290,252
2221,299,250.6
1992,0,0
1992,1,0
1992,10,3.5
1992,20,15.1
1992,30,33.1
1992,40,55.4
1992,50,80.2
1992,60,106.1
1992,70,131.8
1992,80,156.5
1992,90,179.3
1992,100,199.8
1992,110,217.8
1992,120,233
1992,130,245.5
1992,140,255.3
1992,150,262.4
1992,160,267.1
1992,170,269.6
1992,180,269.9
1992,190,268.4
1992,200,265.8
1992,210,263.7
1992,220,263.5
1992,230,261.9
1992,240,260.2
1992,260,257
1992,270,255.3
1992,280,253.7
1992,290,252
1992,299,250.6
2411,0,0
2411,1,0
2411,10,3.5
2411,20,15.1
2411,30,33.1
2411,40,55.4
2411,50,80.2
2411,60,106.1
2411,70,131.8
2411,80,156.5
2411,90,179.3
2411,100,199.8
2411,110,217.8
2411,120,233
2411,130,245.5
2411,140,255.3
2411,150,262.4
2411,160,267.1
2411,170,269.6
2411,180,269.9
2411,190,268.4
2411,200,265.8
2411,210,263.7
2411,220,263.5
2411,230,261.9
2411,240,260.2
2411,260,257
2411,270,255.3
2411,280,253.7
2411,290,252
2411,299,250.6
2378,0,0
2378,1,0
2378,10,3.5
2378,20,15.1
2378,30,33.1
2378,40,55.4
2378,50,80.2
2378,60,106.1
2378,70,131.8
2378,80,156.5
2378,90,179.3
2378,100,199.8
2378,110,217.8
2378,120,233
2378,130,245.5
2378,140,255.3
2378,150,262.4
2378,160,267.1
2378,170,269.6
2378,180,269.9
2378,190,268.4
2378,200,265.8
2378,210,263.7
2378,220,263.5
2378,230,261.9
2378,240,260.2
2378,260,257
2378,270,255.3
2378,280,253.7
2378,290,252
2378,299,250.6
1494,0,0
1494,1,0
1494,10,3.5
1494,20,15.1
1494,30,33.1
1494,40,55.4
1494,50,80.2
1494,60,106.1
1494,70,131.8
1494,80,156.5
1494,90,179.3
1494,100,199.8
1494,110,217.8
1494,120,233
1494,130,245.5
1494,140,255.3
1494,150,262.4
1494,160,267.1
1494,170,269.6
1494,180,269.9
1494,190,268.4
1494,200,265.8
1494,210,263.7
1494,220,263.5
1494,230,261.9
1494,240,260.2
1494,260,257
1494,270,255.3
1494,280,253.7
1494,290,252
1494,299,250.6
635,0,0
635,1,0
635,10,3.5
635,20,15.1
635,30,33.1
635,40,55.4
635,50,80.2
635,60,106.1
635,70,131.8
635,80,156.5
635,90,179.3
635,100,199.8
635,110,217.8
635,120,233
635,130,245.5
635,140,255.3
635,150,262.4
635,160,267.1
635,170,269.6
635,180,269.9
635,190,268.4
635,200,265.8
635,210,263.7
635,220,263.5
635,230,261.9
635,240,260.2
635,260,257
635,270,255.3
635,280,253.7
635,290,252
635,299,250.6
1901,0,0
1901,1,0
1901,10,3.5
1901,20,15.1
1901,30,33.1
1901,40,55.4
1901,50,80.2
1901,60,106.1
1901,70,131.8
1901,80,156.5
1901,90,179.3
1901,100,199.8
1901,110,217.8
1901,120,233
1901,130,245.5
1901,140,255.3
1901,150,262.4
1901,160,267.1
1901,170,269.6
1901,180,269.9
1901,190,268.4
1901,200,265.8
1901,210,263.7
1901,220,263.5
1901,230,261.9
1901,240,260.2
1901,260,257
1901,270,255.3
1901,280,253.7
1901,290,252
1901,299,250.6
1758,0,0
1758,1,0
1758,10,3.5
1758,20,15.1
1758,30,33.1
1758,40,55.4
1758,50,80.2
1758,60,106.1
1758,70,131.8
1758,80,156.5
1758,90,179.3
1758,100,199.8
1758,110,217.8
1758,120,233
1758,130,245.5
1758,140,255.3
1758,150,262.4
1758,160,267.1
1758,170,269.6
1758,180,269.9
1758,190,268.4
1758,200,265.8
1758,210,263.7
1758,220,263.5
1758,230,261.9
1758,240,260.2
1758,260,257
1758,270,255.3
1758,280,253.7
1758,290,252
1758,299,250.6
2765,0,0
2765,1,0
2765,10,3.5
2765,20,15.1
2765,30,33.1
2765,40,55.4
2765,50,80.2
2765,60,106.1
2765,70,131.8
2765,80,156.5
2765,90,179.3
2765,100,199.8
2765,110,217.8
2765,120,233
2765,130,245.5
2765,140,255.3
2765,150,262.4
2765,160,267.1
2765,170,269.6
2765,180,269.9
2765,190,268.4
2765,200,265.8
2765,210,263.7
2765,220,263.5
2765,230,261.9
2765,240,260.2
2765,260,257
2765,270,255.3
2765,280,253.7
2765,290,252
2765,299,250.6
695,0,0
695,1,0
695,10,3.5
695,20,15.1
695,30,33.1
695,40,55.4
695,50,80.2
695,60,106.1
695,70,131.8
695,80,156.5
695,90,179.3
695,100,199.8
695,110,217.8
695,120,233
695,130,245.5
695,140,255.3
695,150,262.4
695,160,267.1
695,170,269.6
695,180,269.9
695,190,268.4
695,200,265.8
695,210,263.7
695,220,263.5
695,230,261.9
695,240,260.2
695,260,257
695,270,255.3
695,280,253.7
695,290,252
695,299,250.6
132,0,0
132,1,0
132,10,3.5
132,20,15.1
132,30,33.1
132,40,55.4
132,50,80.2
132,60,106.1
132,70,131.8
132,80,156.5
132,90,179.3
132,100,199.8
132,110,217.8
132,120,233
132,130,245.5
132,140,255.3
132,150,262.4
132,160,267.1
132,170,269.6
132,180,269.9
132,190,268.4
132,200,265.8
132,210,263.7
132,220,263.5
132,230,261.9
132,240,260.2
132,260,257
132,270,255.3
132,280,253.7
132,290,252
132,299,250.6
3130,0,0
3130,1,0
3130,10,3.5
3130,20,13.7
3130,30,27.5
3130,40,42.3
3130,50,56.8
3130,60,69.8
3130,70,81
3130,80,89.9
3130,90,96.5
3130,100,100.9
3130,110,103.3
3130,120,103.9
3130,130,103
3130,140,100.8
3130,150,97.6
3130,160,93.6
3130,170,89.1
3130,180,84.2
3130,190,79
3130,200,75
3130,210,73.9
3130,220,75.6
3130,230,74.5
3130,240,73.3
3130,270,70
3130,280,68.8
3130,290,67.7
3130,299,66.7
2322,0,0
2322,1,0
2322,10,3.5
2322,20,13.7
2322,30,27.5
2322,40,42.3
2322,50,56.8
2322,60,69.8
2322,70,81
2322,80,89.9
2322,90,96.5
2322,100,100.9
2322,110,103.3
2322,120,103.9
2322,130,103
2322,140,100.8
2322,150,97.6
2322,160,93.6
2322,170,89.1
2322,180,84.2
2322,190,79
2322,200,75
2322,210,73.9
2322,220,75.6
2322,230,74.5
2322,240,73.3
2322,270,70
2322,280,68.8
2322,290,67.7
2322,299,66.7
1375,0,0
1375,1,0
1375,10,3.5
1375,20,13.7
1375,30,27.5
1375,40,42.3
1375,50,56.8
1375,60,69.8
1375,70,81
1375,80,89.9
1375,90,96.5
1375,100,100.9
1375,110,103.3
1375,120,103.9
1375,130,103
1375,140,100.8
1375,150,97.6
1375,160,93.6
1375,170,89.1
1375,180,84.2
1375,190,79
1375,200,75
1375,210,73.9
1375,220,75.6
1375,230,74.5
1375,240,73.3
1375,270,70
1375,280,68.8
1375,290,67.7
1375,299,66.7
2879,0,0
2879,1,0
2879,10,3.5
2879,20,13.7
2879,30,27.5
2879,40,42.3
2879,50,56.8
2879,60,69.8
2879,70,81
2879,80,89.9
2879,90,96.5
2879,100,100.9
2879,110,103.3
2879,120,103.9
2879,130,103
2879,140,100.8
2879,150,97.6
2879,160,93.6
2879,170,89.1
2879,180,84.2
2879,190,79
2879,200,75
2879,210,73.9
2879,220,75.6
2879,230,74.5
2879,240,73.3
2879,270,70
2879,280,68.8
2879,290,67.7
2879,299,66.7
14,0,0
14,1,0
14,10,3.5
14,20,13.7
14,30,27.5
14,40,42.3
14,50,56.8
14,60,69.8
14,70,81
14,80,89.9
14,90,96.5
14,100,100.9
14,110,103.3
14,120,103.9
14,130,103
14,140,100.8
14,150,97.6
14,160,93.6
14,170,89.1
14,180,84.2
14,190,79
14,200,75
14,210,73.9
14,220,75.6
14,230,74.5
14,240,73.3
14,270,70
14,280,68.8
14,290,67.7
14,299,66.7
3277,0,0
3277,1,0
3277,10,12.4
3277,20,53.6
3277,30,118.1
3277,40,198.6
3277,50,288.4
3277,60,382.4
3277,70,476.2
3277,80,566.3
3277,90,650.2
3277,100,726.2
3277,110,793
3277,120,850.2
3277,130,897.2
3277,140,934.7
3277,150,962.4
3277,160,981.3
3277,170,991.8
3277,180,994.8
3277,190,990.8
3277,200,982.2
3277,210,974.4
3277,220,972.7
3277,230,966.7
3277,240,960.6
3277,260,948.6
3277,280,936.4
3277,290,930.5
3277,299,925
3535,0,0
3535,1,0
3535,10,13.7
3535,20,59.3
3535,30,130.8
3535,40,219.7
3535,50,318.5
3535,60,421.2
3535,70,522.8
3535,80,619.5
3535,90,708.4
3535,100,787.9
3535,110,856.5
3535,120,914
3535,130,960.1
3535,140,995.2
3535,150,1019.7
3535,160,1034.4
3535,170,1040.1
3535,180,1037.7
3535,190,1028.1
3535,200,1016.9
3535,210,1012.9
3535,220,1021.4
3535,240,1017
3535,250,1014.6
3535,270,1010.2
3535,280,1007.9
3535,299,1003.7
3138,0,0
3138,1,0
3138,10,13.6
3138,20,59
3138,30,130
3138,40,218.5
3138,50,317.2
3138,70,523.8
3138,80,622.9
3138,90,715.3
3138,100,798.8
3138,110,872.3
3138,120,935.2
3138,130,987
3138,140,1028.1
3138,150,1058.7
3138,160,1079.5
3138,170,1091
3138,180,1094.2
3138,190,1089.9
3138,200,1080.4
3138,210,1071.9
3138,220,1070
3138,230,1063.4
3138,250,1050
3138,260,1043.4
3138,270,1036.7
3138,290,1023.5
3138,299,1017.5
3815,0,0
3815,1,0
3815,10,13.8
3815,20,57
3815,30,122.3
3815,40,201.9
3815,50,289.4
3815,60,380.1
3815,70,470
3815,80,555.9
3815,90,635.7
3815,100,707.9
3815,110,771.4
3815,120,825.8
3815,130,870.9
3815,140,906.9
3815,150,934
3815,160,952.8
3815,170,963.9
3815,180,967.8
3815,190,965.4
3815,200,958.1
3815,210,950.9
3815,220,948.8
3815,290,910.3
3815,299,905.3
3347,0,0
3347,1,0
3347,10,13.8
3347,20,57
3347,30,122.3
3347,40,201.9
3347,50,289.4
3347,60,380.1
3347,70,470
3347,80,555.9
3347,90,635.7
3347,100,707.9
3347,110,771.4
3347,120,825.8
3347,130,870.9
3347,140,906.9
3347,150,934
3347,160,952.8
3347,170,963.9
3347,180,967.8
3347,190,965.4
3347,200,958.1
3347,210,950.9
3347,220,948.8
3347,290,910.3
3347,299,905.3
3221,0,0
3221,1,0
3221,10,13.8
3221,20,57
3221,30,122.3
3221,40,201.9
3221,50,289.4
3221,60,380.1
3221,70,470
3221,80,555.9
3221,90,635.7
3221,100,707.9
3221,110,771.4
3221,120,825.8
3221,130,870.9
3221,140,906.9
3221,150,934
3221,160,952.8
3221,170,963.9
3221,180,967.8
3221,190,965.4
3221,200,958.1
3221,210,950.9
3221,220,948.8
3221,290,910.3
3221,299,905.3
1985,0,0
1985,1,0
1985,10,13.8
1985,20,57
1985,30,122.3
1985,40,201.9
1985,50,289.4
1985,60,380.1
1985,70,470
1985,80,555.9
1985,90,635.7
1985,100,707.9
1985,110,771.4
1985,120,825.8
1985,130,870.9
1985,140,906.9
1985,150,934
1985,160,952.8
1985,170,963.9
1985,180,967.8
1985,190,965.4
1985,200,958.1
1985,210,950.9
1985,220,948.8
1985,290,910.3
1985,299,905.3
3412,0,0
3412,1,0
3412,10,13.8
3412,20,57
3412,30,122.3
3412,40,201.9
3412,50,289.4
3412,60,380.1
3412,70,470
3412,80,555.9
3412,90,635.7
3412,100,707.9
3412,110,771.4
3412,120,825.8
3412,130,870.9
3412,140,906.9
3412,150,934
3412,160,952.8
3412,170,963.9
3412,180,967.8
3412,190,965.4
3412,200,958.1
3412,210,950.9
3412,220,948.8
3412,290,910.3
3412,299,905.3
508,0,0
508,1,0
508,10,13.8
508,20,57
508,30,122.3
508,40,201.9
508,50,289.4
508,60,380.1
508,70,470
508,80,555.9
508,90,635.7
508,100,707.9
508,110,771.4
508,120,825.8
508,130,870.9
508,140,906.9
508,150,934
508,160,952.8
508,170,963.9
508,180,967.8
508,190,965.4
508,200,958.1
508,210,950.9
508,220,948.8
508,290,910.3
508,299,905.3
3260,0,0
3260,1,0
3260,10,14
3260,20,60.3
3260,30,132.3
3260,40,221.7
3260,50,321
3260,60,424.5
3260,70,527.4
3260,80,625.7
3260,90,717
3260,100,799.2
3260,110,871.1
3260,120,932.2
3260,130,982.1
3260,140,1021.2
3260,150,1049.8
3260,160,1068.6
3260,170,1078.3
3260,180,1079.8
3260,190,1073.8
3260,200,1063.3
3260,210,1054.8
3260,220,1054.1
3260,230,1047.5
3260,240,1041
3260,260,1027.8
3260,270,1021.3
3260,280,1014.7
3260,290,1008.2
3260,299,1002.2
2849,0,0
2849,1,0
2849,10,14
2849,20,60.3
2849,30,132.3
2849,40,221.7
2849,50,321
2849,60,424.5
2849,70,527.4
2849,80,625.7
2849,90,717
2849,100,799.2
2849,110,871.1
2849,120,932.2
2849,130,982.1
2849,140,1021.2
2849,150,1049.8
2849,160,1068.6
2849,170,1078.3
2849,180,1079.8
2849,190,1073.8
2849,200,1063.3
2849,210,1054.8
2849,220,1054.1
2849,230,1047.5
2849,240,1041
2849,260,1027.8
2849,270,1021.3
2849,280,1014.7
2849,290,1008.2
2849,299,1002.2
3687,0,0
3687,1,0
3687,10,13.8
3687,20,57
3687,30,122.3
3687,40,201.9
3687,50,289.4
3687,60,380.1
3687,70,470
3687,80,555.9
3687,90,635.7
3687,100,707.9
3687,110,771.4
3687,120,825.8
3687,130,870.9
3687,140,906.9
3687,150,934
3687,160,952.8
3687,170,963.9
3687,180,967.8
3687,190,965.4
3687,200,958.1
3687,210,950.9
3687,220,948.8
3687,290,910.3
3687,299,905.3
1133,0,0
1133,1,0
1133,10,13.8
1133,20,57
1133,30,122.3
1133,40,201.9
1133,50,289.4
1133,60,380.1
1133,70,470
1133,80,555.9
1133,90,635.7
1133,100,707.9
1133,110,771.4
1133,120,825.8
1133,130,870.9
1133,140,906.9
1133,150,934
1133,160,952.8
1133,170,963.9
1133,180,967.8
1133,190,965.4
1133,200,958.1
1133,210,950.9
1133,220,948.8
1133,290,910.3
1133,299,905.3
3544,0,0
3544,1,0
3544,10,14
3544,20,60.3
3544,30,132.3
3544,40,221.7
3544,50,321
3544,60,424.5
3544,70,527.4
3544,80,625.7
3544,90,717
3544,100,799.2
3544,110,871.1
3544,120,932.2
3544,130,982.1
3544,140,1021.2
3544,150,1049.8
3544,160,1068.6
3544,170,1078.3
3544,180,1079.8
3544,190,1073.8
3544,200,1063.3
3544,210,1054.8
3544,220,1054.1
3544,230,1047.5
3544,240,1041
3544,260,1027.8
3544,270,1021.3
3544,280,1014.7
3544,290,1008.2
3544,299,1002.2
2412,0,0
2412,1,0
2412,10,14
2412,20,60.3
2412,30,132.3
2412,40,221.7
2412,50,321
2412,60,424.5
2412,70,527.4
2412,80,625.7
2412,90,717
2412,100,799.2
2412,110,871.1
2412,120,932.2
2412,130,982.1
2412,140,1021.2
2412,150,1049.8
2412,160,1068.6
2412,170,1078.3
2412,180,1079.8
2412,190,1073.8
2412,200,1063.3
2412,210,1054.8
2412,220,1054.1
2412,230,1047.5
2412,240,1041
2412,260,1027.8
2412,270,1021.3
2412,280,1014.7
2412,290,1008.2
2412,299,1002.2
1993,0,0
1993,1,0
1993,10,14
1993,20,60.3
1993,30,132.3
1993,40,221.7
1993,50,321
1993,60,424.5
1993,70,527.4
1993,80,625.7
1993,90,717
1993,100,799.2
1993,110,871.1
1993,120,932.2
1993,130,982.1
1993,140,1021.2
1993,150,1049.8
1993,160,1068.6
1993,170,1078.3
1993,180,1079.8
1993,190,1073.8
1993,200,1063.3
1993,210,1054.8
1993,220,1054.1
1993,230,1047.5
1993,240,1041
1993,260,1027.8
1993,270,1021.3
1993,280,1014.7
1993,290,1008.2
1993,299,1002.2
3721,0,0
3721,1,0
3721,10,14
3721,20,60.3
3721,30,132.3
3721,40,221.7
3721,50,321
3721,60,424.5
3721,70,527.4
3721,80,625.7
3721,90,717
3721,100,799.2
3721,110,871.1
3721,120,932.2
3721,130,982.1
3721,140,1021.2
3721,150,1049.8
3721,160,1068.6
3721,170,1078.3
3721,180,1079.8
3721,190,1073.8
3721,200,1063.3
3721,210,1054.8
3721,220,1054.1
3721,230,1047.5
3721,240,1041
3721,260,1027.8
3721,270,1021.3
3721,280,1014.7
3721,290,1008.2
3721,299,1002.2
636,0,0
636,1,0
636,10,14
636,20,60.3
636,30,132.3
636,40,221.7
636,50,321
636,60,424.5
636,70,527.4
636,80,625.7
636,90,717
636,100,799.2
636,110,871.1
636,120,932.2
636,130,982.1
636,140,1021.2
636,150,1049.8
636,160,1068.6
636,170,1078.3
636,180,1079.8
636,190,1073.8
636,200,1063.3
636,210,1054.8
636,220,1054.1
636,230,1047.5
636,240,1041
636,260,1027.8
636,270,1021.3
636,280,1014.7
636,290,1008.2
636,299,1002.2
428,0,0
428,1,0
428,10,17.2
428,20,73.7
428,30,161.3
428,40,269.8
428,50,390.2
428,60,515.5
428,70,639.9
428,80,758.8
428,90,869
428,100,968.1
428,110,1054.8
428,120,1128.3
428,130,1188.5
428,140,1235.5
428,150,1269.8
428,160,1292.3
428,170,1303.9
428,180,1305.4
428,190,1298.1
428,200,1286.8
428,210,1281.2
428,220,1288.1
428,240,1281.5
428,250,1278.1
428,270,1271.5
428,280,1268.1
428,290,1264.8
428,299,1261.8
3421,0,0
3421,1,0
3421,10,17.2
3421,20,73.7
3421,30,161.3
3421,40,269.8
3421,50,390.2
3421,60,515.5
3421,70,639.9
3421,80,758.8
3421,90,869
3421,100,968.1
3421,110,1054.8
3421,120,1128.3
3421,130,1188.5
3421,140,1235.5
3421,150,1269.8
3421,160,1292.3
3421,170,1303.9
3421,180,1305.4
3421,190,1298.1
3421,200,1286.8
3421,210,1281.2
3421,220,1288.1
3421,240,1281.5
3421,250,1278.1
3421,270,1271.5
3421,280,1268.1
3421,290,1264.8
3421,299,1261.8
1676,0,0
1676,1,0
1676,10,17.2
1676,20,73.7
1676,30,161.3
1676,40,269.8
1676,50,390.2
1676,60,515.5
1676,70,639.9
1676,80,758.8
1676,90,869
1676,100,968.1
1676,110,1054.8
1676,120,1128.3
1676,130,1188.5
1676,140,1235.5
1676,150,1269.8
1676,160,1292.3
1676,170,1303.9
1676,180,1305.4
1676,190,1298.1
1676,200,1286.8
1676,210,1281.2
1676,220,1288.1
1676,240,1281.5
1676,250,1278.1
1676,270,1271.5
1676,280,1268.1
1676,290,1264.8
1676,299,1261.8
768,0,0
768,1,0
768,10,17.2
768,20,73.7
768,30,161.3
768,40,269.8
768,50,390.2
768,60,515.5
768,70,639.9
768,80,758.8
768,90,869
768,100,968.1
768,110,1054.8
768,120,1128.3
768,130,1188.5
768,140,1235.5
768,150,1269.8
768,160,1292.3
768,170,1303.9
768,180,1305.4
768,190,1298.1
768,200,1286.8
768,210,1281.2
768,220,1288.1
768,240,1281.5
768,250,1278.1
768,270,1271.5
768,280,1268.1
768,290,1264.8
768,299,1261.8
1579,0,0
1579,1,0
1579,10,17.2
1579,20,73.7
1579,30,161.3
1579,40,269.8
1579,50,390.2
1579,60,515.5
1579,70,639.9
1579,80,758.8
1579,90,869
1579,100,968.1
1579,110,1054.8
1579,120,1128.3
1579,130,1188.5
1579,140,1235.5
1579,150,1269.8
1579,160,1292.3
1579,170,1303.9
1579,180,1305.4
1579,190,1298.1
1579,200,1286.8
1579,210,1281.2
1579,220,1288.1
1579,240,1281.5
1579,250,1278.1
1579,270,1271.5
1579,280,1268.1
1579,290,1264.8
1579,299,1261.8
2195,0,0
2195,1,0
2195,10,17.2
2195,20,73.7
2195,30,161.3
2195,40,269.8
2195,50,390.2
2195,60,515.5
2195,70,639.9
2195,80,758.8
2195,90,869
2195,100,968.1
2195,110,1054.8
2195,120,1128.3
2195,130,1188.5
2195,140,1235.5
2195,150,1269.8
2195,160,1292.3
2195,170,1303.9
2195,180,1305.4
2195,190,1298.1
2195,200,1286.8
2195,210,1281.2
2195,220,1288.1
2195,240,1281.5
2195,250,1278.1
2195,270,1271.5
2195,280,1268.1
2195,290,1264.8
2195,299,1261.8
3778,0,0
3778,1,0
3778,10,17.2
3778,20,73.7
3778,30,161.3
3778,40,269.8
3778,50,390.2
3778,60,515.5
3778,70,639.9
3778,80,758.8
3778,90,869
3778,100,968.1
3778,110,1054.8
3778,120,1128.3
3778,130,1188.5
3778,140,1235.5
3778,150,1269.8
3778,160,1292.3
3778,170,1303.9
3778,180,1305.4
3778,190,1298.1
3778,200,1286.8
3778,210,1281.2
3778,220,1288.1
3778,240,1281.5
3778,250,1278.1
3778,270,1271.5
3778,280,1268.1
3778,290,1264.8
3778,299,1261.8
3448,0,0
