CURVE,X,Y
220,90,48.9
220,100,57.3
220,110,64.8
220,120,71.5
220,130,77.2
220,150,87.4
220,160,92.2
220,170,96.5
220,180,100.2
220,190,103.4
220,200,106.5
220,210,109.3
220,220,111.9
220,230,114.3
220,240,116.4
220,250,118.3
220,260,120.1
220,270,121.7
220,290,124.3
1240,0,0
1240,20,0
1240,30,0.3
1240,40,1.7
1240,50,5.4
1240,60,12.1
1240,70,21.5
1240,80,32.4
1240,90,43.6
1240,100,54.5
1240,110,64.8
1240,120,74.1
1240,130,82.2
1240,140,89
1240,150,94.6
1240,160,98.9
1240,170,101.9
1240,180,103.9
1240,190,104.9
1240,200,104.9
1240,210,104.1
1240,220,102.6
1240,230,100.6
1240,240,98
1240,250,95.9
1240,260,95.3
1240,270,96.2
1240,280,95.5
1240,290,94.9
1240,299,94.3
2517,0,0
2517,20,0
2517,30,0.3
2517,40,1.7
2517,50,5.4
2517,60,12.1
2517,70,21.5
2517,80,32.4
2517,90,43.6
2517,100,54.5
2517,110,64.8
2517,120,74.1
2517,130,82.2
2517,140,89
2517,150,94.6
2517,160,98.9
2517,170,101.9
2517,180,103.9
2517,190,104.9
2517,200,104.9
2517,210,104.1
2517,220,102.6
2517,230,100.6
2517,240,98
2517,250,95.9
2517,260,95.3
2517,270,96.2
2517,280,95.5
2517,290,94.9
2517,299,94.3
1022,0,0
1022,20,0
1022,30,0.3
1022,40,1.7
1022,50,5.4
1022,60,12.1
1022,70,21.5
1022,80,32.4
1022,90,43.6
1022,100,54.5
1022,110,64.8
1022,120,74.1
1022,130,82.2
1022,140,89
1022,150,94.6
1022,160,98.9
1022,170,101.9
1022,180,103.9
1022,190,104.9
1022,200,104.9
1022,210,104.1
1022,220,102.6
1022,230,100.6
1022,240,98
1022,250,95.9
1022,260,95.3
1022,270,96.2
1022,280,95.5
1022,290,94.9
1022,299,94.3
967,0,0
967,20,0
967,30,0.3
967,40,1.7
967,50,5.4
967,60,12.1
967,70,21.5
967,80,32.4
967,90,43.6
967,100,54.5
967,110,64.8
967,120,74.1
967,130,82.2
967,140,89
967,150,94.6
967,160,98.9
967,170,101.9
967,180,103.9
967,190,104.9
967,200,104.9
967,210,104.1
967,220,102.6
967,230,100.6
967,240,98
967,250,95.9
967,260,95.3
967,270,96.2
967,280,95.5
967,290,94.9
967,299,94.3
2996,0,0
2996,20,0
2996,30,0.5
2996,40,13.4
2996,50,39.6
2996,60,68.8
2996,70,99.2
2996,80,128.8
2996,90,155.1
2996,100,182
2996,110,206.7
2996,120,228.7
2996,130,247.6
2996,140,264.1
2996,150,280.2
2996,160,296
2996,170,310.2
2996,180,322.6
2996,190,333.4
2996,200,343.1
2996,210,352.3
2996,220,360.7
2996,230,368.4
2996,240,375.4
2996,250,381.9
2996,260,387.5
2996,270,392.6
2996,280,397.3
2996,290,401.2
2536,0,0
2536,20,0
2536,30,0.5
2536,40,13.4
2536,50,39.6
2536,60,68.8
2536,70,99.2
2536,80,128.8
2536,90,155.1
2536,100,182
2536,110,206.7
2536,120,228.7
2536,130,247.6
2536,140,264.1
2536,150,280.2
2536,160,296
2536,170,310.2
2536,180,322.6
2536,190,333.4
2536,200,343.1
2536,210,352.3
2536,220,360.7
2536,230,368.4
2536,240,375.4
2536,250,381.9
2536,260,387.5
2536,270,392.6
2536,280,397.3
2536,290,401.2
2257,0,0
2257,20,0
2257,30,0.5
2257,40,13.4
2257,50,39.6
2257,60,68.8
2257,70,99.2
2257,80,128.8
2257,90,155.1
2257,100,182
2257,110,206.7
2257,120,228.7
2257,130,247.6
2257,140,264.1
2257,150,280.2
2257,160,296
2257,170,310.2
2257,180,322.6
2257,190,333.4
2257,200,343.1
2257,210,352.3
2257,220,360.7
2257,230,368.4
2257,240,375.4
2257,250,381.9
2257,260,387.5
2257,270,392.6
2257,280,397.3
2257,290,401.2
2439,0,0
2439,20,0
2439,30,0.4
2439,40,8.6
2439,50,25.3
2439,60,44
2439,70,63.4
2439,80,82.3
2439,90,99.1
2439,100,116.4
2439,110,132.1
2439,120,146.2
2439,130,158.3
2439,140,168.9
2439,150,179.1
2439,160,189.2
2439,170,198.3
2439,180,206.3
2439,190,213.1
2439,200,219.4
2439,210,225.2
2439,220,230.6
2439,230,235.5
2439,240,240
2439,250,244.1
2439,260,247.8
2439,270,251
2439,280,254
2439,290,256.5
1799,0,0
1799,20,0
1799,30,0.4
1799,40,8.6
1799,50,25.3
1799,60,44
1799,70,63.4
1799,80,82.3
1799,90,99.1
1799,100,116.4
1799,110,132.1
1799,120,146.2
1799,130,158.3
1799,140,168.9
1799,150,179.1
1799,160,189.2
1799,170,198.3
1799,180,206.3
1799,190,213.1
1799,200,219.4
1799,210,225.2
1799,220,230.6
1799,230,235.5
1799,240,240
1799,250,244.1
1799,260,247.8
1799,270,251
1799,280,254
1799,290,256.5
2667,0,0
2667,20,0
2667,30,0.4
2667,40,8.6
2667,50,25.3
2667,60,44
2667,70,63.4
2667,80,82.3
2667,90,99.1
2667,100,116.4
2667,110,132.1
2667,120,146.2
2667,130,158.3
2667,140,168.9
2667,150,179.1
2667,160,189.2
2667,170,198.3
2667,180,206.3
2667,190,213.1
2667,200,219.4
2667,210,225.2
2667,220,230.6
2667,230,235.5
2667,240,240
2667,250,244.1
2667,260,247.8
2667,270,251
2667,280,254
2667,290,256.5
1621,0,0
1621,20,0
1621,30,0.4
1621,40,8.6
1621,50,25.3
1621,60,44
1621,70,63.4
1621,80,82.3
1621,90,99.1
1621,100,116.4
1621,110,132.1
1621,120,146.2
1621,130,158.3
1621,140,168.9
1621,150,179.1
1621,160,189.2
1621,170,198.3
1621,180,206.3
1621,190,213.1
1621,200,219.4
1621,210,225.2
1621,220,230.6
1621,230,235.5
1621,240,240
1621,250,244.1
1621,260,247.8
1621,270,251
1621,280,254
1621,290,256.5
1829,0,0
1829,20,0
1829,30,0.4
1829,40,8.6
1829,50,25.3
1829,60,44
1829,70,63.4
1829,80,82.3
1829,90,99.1
1829,100,116.4
1829,110,132.1
1829,120,146.2
1829,130,158.3
1829,140,168.9
1829,150,179.1
1829,160,189.2
1829,170,198.3
1829,180,206.3
1829,190,213.1
1829,200,219.4
1829,210,225.2
1829,220,230.6
1829,230,235.5
1829,240,240
1829,250,244.1
1829,260,247.8
1829,270,251
1829,280,254
1829,290,256.5
1282,0,0
1282,20,0
1282,30,0.4
1282,40,8.6
1282,50,25.3
1282,60,44
1282,70,63.4
1282,80,82.3
1282,90,99.1
1282,100,116.4
1282,110,132.1
1282,120,146.2
1282,130,158.3
1282,140,168.9
1282,150,179.1
1282,160,189.2
1282,170,198.3
1282,180,206.3
1282,190,213.1
1282,200,219.4
1282,210,225.2
1282,220,230.6
1282,230,235.5
1282,240,240
1282,250,244.1
1282,260,247.8
1282,270,251
1282,280,254
1282,290,256.5
1449,0,0
1449,20,0
1449,30,0.4
1449,40,8.6
1449,50,25.3
1449,60,44
1449,70,63.4
1449,80,82.3
1449,90,99.1
1449,100,116.4
1449,110,132.1
1449,120,146.2
1449,130,158.3
1449,140,168.9
1449,150,179.1
1449,160,189.2
1449,170,198.3
1449,180,206.3
1449,190,213.1
1449,200,219.4
1449,210,225.2
1449,220,230.6
1449,230,235.5
1449,240,240
1449,250,244.1
1449,260,247.8
1449,270,251
1449,280,254
1449,290,256.5
3063,0,0
3063,20,0
3063,30,0.4
3063,40,8.6
3063,50,25.3
3063,60,44
3063,70,63.4
3063,80,82.3
3063,90,99.1
3063,100,116.4
3063,110,132.1
3063,120,146.2
3063,130,158.3
3063,140,168.9
3063,150,179.1
3063,160,189.2
3063,170,198.3
3063,180,206.3
3063,190,213.1
3063,200,219.4
3063,210,225.2
3063,220,230.6
3063,230,235.5
3063,240,240
3063,250,244.1
3063,260,247.8
3063,270,251
3063,280,254
3063,290,256.5
2256,0,0
2256,20,0
2256,30,0.4
2256,40,8.6
2256,50,25.3
2256,60,44
2256,70,63.4
2256,80,82.3
2256,90,99.1
2256,100,116.4
2256,110,132.1
2256,120,146.2
2256,130,158.3
2256,140,168.9
2256,150,179.1
2256,160,189.2
2256,170,198.3
2256,180,206.3
2256,190,213.1
2256,200,219.4
2256,210,225.2
2256,220,230.6
2256,230,235.5
2256,240,240
2256,250,244.1
2256,260,247.8
2256,270,251
2256,280,254
2256,290,256.5
1337,0,0
1337,20,0
1337,30,0.4
1337,40,8.6
1337,50,25.3
1337,60,44
1337,70,63.4
1337,80,82.3
1337,90,99.1
1337,100,116.4
1337,110,132.1
1337,120,146.2
1337,130,158.3
1337,140,168.9
1337,150,179.1
1337,160,189.2
1337,170,198.3
1337,180,206.3
1337,190,213.1
1337,200,219.4
1337,210,225.2
1337,220,230.6
1337,230,235.5
1337,240,240
1337,250,244.1
1337,260,247.8
1337,270,251
1337,280,254
1337,290,256.5
3598,0,0
3598,20,0
3598,30,0.4
3598,40,8.6
3598,50,25.3
3598,60,44
3598,70,63.4
3598,80,82.3
3598,90,99.1
3598,100,116.4
3598,110,132.1
3598,120,146.2
3598,130,158.3
3598,140,168.9
3598,150,179.1
3598,160,189.2
3598,170,198.3
3598,180,206.3
3598,190,213.1
3598,200,219.4
3598,210,225.2
3598,220,230.6
3598,230,235.5
3598,240,240
3598,250,244.1
3598,260,247.8
3598,270,251
3598,280,254
3598,290,256.5
2322,0,0
2322,20,0
2322,30,0.4
2322,40,8.6
2322,50,25.3
2322,60,44
2322,70,63.4
2322,80,82.3
2322,90,99.1
2322,100,116.4
2322,110,132.1
2322,120,146.2
2322,130,158.3
2322,140,168.9
2322,150,179.1
2322,160,189.2
2322,170,198.3
2322,180,206.3
2322,190,213.1
2322,200,219.4
2322,210,225.2
2322,220,230.6
2322,230,235.5
2322,240,240
2322,250,244.1
2322,260,247.8
2322,270,251
2322,280,254
2322,290,256.5
2085,0,0
2085,20,0
2085,30,0.4
2085,40,8.6
2085,50,25.3
2085,60,44
2085,70,63.4
2085,80,82.3
2085,90,99.1
2085,100,116.4
2085,110,132.1
2085,120,146.2
2085,130,158.3
2085,140,168.9
2085,150,179.1
2085,160,189.2
2085,170,198.3
2085,180,206.3
2085,190,213.1
2085,200,219.4
2085,210,225.2
2085,220,230.6
2085,230,235.5
2085,240,240
2085,250,244.1
2085,260,247.8
2085,270,251
2085,280,254
2085,290,256.5
878,0,0
878,20,0
878,30,0.4
878,40,8.6
878,50,25.3
878,60,44
878,70,63.4
878,80,82.3
878,90,99.1
878,100,116.4
878,110,132.1
878,120,146.2
878,130,158.3
878,140,168.9
878,150,179.1
878,160,189.2
878,170,198.3
878,180,206.3
878,190,213.1
878,200,219.4
878,210,225.2
878,220,230.6
878,230,235.5
878,240,240
878,250,244.1
878,260,247.8
878,270,251
878,280,254
878,290,256.5
3297,0,0
3297,20,0
3297,30,0.9
3297,40,18
3297,50,50.5
3297,60,86
3297,70,122.8
3297,80,158.4
3297,90,190.1
3297,100,222.7
3297,110,252
3297,120,278.1
3297,130,300.1
3297,140,320
3297,150,339.8
3297,160,358.6
3297,170,375.2
3297,180,389.5
3297,190,402.3
3297,200,414.1
3297,210,425.2
3297,220,435.2
3297,230,444.3
3297,240,452.7
3297,250,460.1
3297,260,466.9
3297,270,473.2
3297,280,478.4
3297,290,483.2
3040,0,0
3040,20,0
3040,30,0.9
3040,40,15.4
3040,50,59.1
3040,60,107.8
3040,70,160.5
3040,80,214
3040,90,262.5
3040,100,309
3040,110,348.9
3040,120,384.1
3040,130,414
3040,140,440.8
3040,150,467
3040,160,492.1
3040,170,514.5
3040,180,534.1
3040,190,551.3
3040,200,567
3040,210,581.6
3040,220,595
3040,230,607.2
3040,240,618.5
3040,250,628.7
3040,260,637.7
3040,270,645.8
3040,280,653
3040,290,657.7
3032,0,0
3032,20,0
3032,30,0.9
3032,40,15.4
3032,50,59.1
3032,60,107.8
3032,70,160.5
3032,80,214
3032,90,260.7
3032,100,305
3032,110,345.3
3032,120,381.1
3032,130,411.3
3032,140,438.2
3032,150,464.5
3032,160,489.8
3032,170,512.5
3032,180,532.4
3032,190,549.7
3032,200,565.5
3032,210,580.3
3032,220,593.8
3032,230,606.1
3032,240,617.5
3032,250,627.8
3032,260,636.9
3032,270,645.1
3032,280,652.5
3032,290,657.7
3024,0,0
3024,20,0
3024,30,0.9
3024,40,15.4
3024,50,59.1
3024,60,107.8
3024,70,160.5
3024,80,212.2
3024,90,256.2
3024,100,300.9
3024,110,341.7
3024,120,378
3024,130,408.6
3024,140,435.6
3024,150,461.9
3024,160,487.5
3024,170,510.5
3024,180,530.7
3024,190,548.1
3024,200,564
3024,210,578.9
3024,220,592.6
3024,230,605
3024,240,616.5
3024,250,626.9
3024,260,636.1
3024,270,644.4
3024,280,651.9
3024,290,657.7
3016,0,0
3016,20,0
3016,30,0.9
3016,40,15.4
3016,50,59.1
3016,60,107.8
3016,70,158.5
3016,80,207.8
3016,90,251.7
3016,100,296.8
3016,110,338
3016,120,374.9
3016,130,405.9
3016,140,433
3016,150,459.3
3016,160,485.2
3016,170,508.5
3016,180,528.9
3016,190,546.5
3016,200,562.5
3016,210,577.5
3016,220,591.3
3016,230,603.9
3016,240,615.4
3016,250,626
3016,260,635.3
3016,270,643.6
3016,280,651.3
3016,290,657.7
2537,0,0
2537,20,0
2537,30,0.9
2537,40,22
2537,50,64.9
2537,60,112.8
2537,70,162.6
2537,80,211.1
2537,90,254.2
2537,100,298.4
2537,110,338.8
2537,120,374.9
2537,130,405.9
2537,140,433
2537,150,459.3
2537,160,485.2
2537,170,508.5
2537,180,528.9
2537,190,546.5
2537,200,562.5
2537,210,577.5
2537,220,591.3
2537,230,603.9
2537,240,615.4
2537,250,626
2537,260,635.3
2537,270,643.6
2537,280,651.3
2537,290,657.7
2556,0,0
2556,20,0
2556,30,0.9
2556,40,15.4
2556,50,59.1
2556,60,107.8
2556,70,158.5
2556,80,207.8
2556,90,251.7
2556,100,296.8
2556,110,338
2556,120,374.9
2556,130,405.9
2556,140,433
2556,150,459.3
2556,160,485.2
2556,170,508.5
2556,180,528.9
2556,190,546.5
2556,200,562.5
2556,210,577.5
2556,220,591.3
2556,230,603.9
2556,240,615.4
2556,250,626
2556,260,635.3
2556,270,643.6
2556,280,651.3
2556,290,657.7
2580,0,0
2580,20,0
2580,30,0.9
2580,40,15.4
2580,50,59.1
2580,60,107.8
2580,70,160.5
2580,80,214
2580,90,262.5
2580,100,309
2580,110,348.9
2580,120,384.1
2580,130,414
2580,140,440.8
2580,150,467
2580,160,492.1
2580,170,514.5
2580,180,534.1
2580,190,551.3
2580,200,567
2580,210,581.6
2580,220,595
2580,230,607.2
2580,240,618.5
2580,250,628.7
2580,260,637.7
2580,270,645.8
2580,280,653
2580,290,657.7
2572,0,0
2572,20,0
2572,30,0.9
2572,40,15.4
2572,50,59.1
2572,60,107.8
2572,70,160.5
2572,80,214
2572,90,260.7
2572,100,305
2572,110,345.3
2572,120,381.1
2572,130,411.3
2572,140,438.2
2572,150,464.5
2572,160,489.8
2572,170,512.5
2572,180,532.4
2572,190,549.7
2572,200,565.5
2572,210,580.3
2572,220,593.8
2572,230,606.1
2572,240,617.5
2572,250,627.8
2572,260,636.9
2572,270,645.1
2572,280,652.5
2572,290,657.7
2564,0,0
2564,20,0
2564,30,0.9
2564,40,15.4
2564,50,59.1
2564,60,107.8
2564,70,160.5
2564,80,212.2
2564,90,256.2
2564,100,300.9
2564,110,341.7
2564,120,378
2564,130,408.6
2564,140,435.6
2564,150,461.9
2564,160,487.5
2564,170,510.5
2564,180,530.7
2564,190,548.1
2564,200,564
2564,210,578.9
2564,220,592.6
2564,230,605
2564,240,616.5
2564,250,626.9
2564,260,636.1
2564,270,644.4
2564,280,651.9
2564,290,657.7
2307,0,0
2307,20,0
2307,30,0.9
2307,40,15.4
2307,50,59.1
2307,60,107.8
2307,70,160.5
2307,80,214
2307,90,262.5
2307,100,309
2307,110,348.9
2307,120,384.1
2307,130,414
2307,140,440.8
2307,150,467
2307,160,492.1
2307,170,514.5
2307,180,534.1
2307,190,551.3
2307,200,567
2307,210,581.6
2307,220,595
2307,230,607.2
2307,240,618.5
2307,250,628.7
2307,260,637.7
2307,270,645.8
2307,280,653
2307,290,657.7
2298,0,0
2298,20,0
2298,30,0.9
2298,40,15.4
2298,50,59.1
2298,60,107.8
2298,70,160.5
2298,80,214
2298,90,260.7
2298,100,305
2298,110,345.3
2298,120,381.1
2298,130,411.3
2298,140,438.2
2298,150,464.5
2298,160,489.8
2298,170,512.5
2298,180,532.4
2298,190,549.7
2298,200,565.5
2298,210,580.3
2298,220,593.8
2298,230,606.1
2298,240,617.5
2298,250,627.8
2298,260,636.9
2298,270,645.1
2298,280,652.5
2298,290,657.7
2290,0,0
2290,20,0
2290,30,0.9
2290,40,15.4
2290,50,59.1
2290,60,107.8
2290,70,160.5
2290,80,212.2
2290,90,256.2
2290,100,300.9
2290,110,341.7
2290,120,378
2290,130,408.6
2290,140,435.6
2290,150,461.9
2290,160,487.5
2290,170,510.5
2290,180,530.7
2290,190,548.1
2290,200,564
2290,210,578.9
2290,220,592.6
2290,230,605
2290,240,616.5
2290,250,626.9
2290,260,636.1
2290,270,644.4
2290,280,651.9
2290,290,657.7
2282,0,0
2282,20,0
2282,30,0.9
2282,40,15.4
2282,50,59.1
2282,60,107.8
2282,70,158.5
2282,80,207.8
2282,90,251.7
2282,100,296.8
2282,110,338
2282,120,374.9
2282,130,405.9
2282,140,433
2282,150,459.3
2282,160,485.2
2282,170,508.5
2282,180,528.9
2282,190,546.5
2282,200,562.5
2282,210,577.5
2282,220,591.3
2282,230,603.9
2282,240,615.4
2282,250,626
2282,260,635.3
2282,270,643.6
2282,280,651.3
2282,290,657.7
2997,0,0
2997,20,0
2997,30,0.9
2997,40,22
2997,50,64.9
2997,60,112.8
2997,70,162.6
2997,80,211.1
2997,90,254.2
2997,100,298.4
2997,110,338.8
2997,120,374.9
2997,130,405.9
2997,140,433
2997,150,459.3
2997,160,485.2
2997,170,508.5
2997,180,528.9
2997,190,546.5
2997,200,562.5
2997,210,577.5
2997,220,591.3
2997,230,603.9
2997,240,615.4
2997,250,626
2997,260,635.3
2997,270,643.6
2997,280,651.3
2997,290,657.7
2258,0,0
2258,20,0
2258,30,0.9
2258,40,22
2258,50,64.9
2258,60,112.8
2258,70,162.6
2258,80,211.1
2258,90,254.2
2258,100,298.4
2258,110,338.8
2258,120,374.9
2258,130,405.9
2258,140,433
2258,150,459.3
2258,160,485.2
2258,170,508.5
2258,180,528.9
2258,190,546.5
2258,200,562.5
2258,210,577.5
2258,220,591.3
2258,230,603.9
2258,240,615.4
2258,250,626
2258,260,635.3
2258,270,643.6
2258,280,651.3
2258,290,657.7
2453,0,0
2453,20,0
2453,30,0.6
2453,40,13.2
2453,50,38.9
2453,60,67.7
2453,70,97.5
2453,80,126.7
2453,90,152.5
2453,100,179
2453,110,203.3
2453,120,224.9
2453,130,243.6
2453,140,259.8
2453,150,275.6
2453,160,291.1
2453,170,305.1
2453,180,317.4
2453,190,327.9
2453,200,337.5
2453,210,346.5
2453,220,354.8
2453,230,362.4
2453,240,369.2
2453,250,375.6
2453,260,381.2
2453,270,386.2
2453,280,390.8
2453,290,394.6
3106,0,0
3106,20,0
3106,30,0.6
3106,40,9.2
3106,50,35.4
3106,60,64.7
3106,70,96.3
3106,80,128.4
3106,90,157.5
3106,100,185.4
3106,110,209.4
3106,120,230.5
3106,130,248.4
3106,140,264.5
3106,150,280.2
3106,160,295.3
3106,170,308.7
3106,180,320.5
3106,190,330.8
3106,200,340.2
3106,210,349
3106,220,357
3106,230,364.3
3106,240,371.1
3106,250,377.2
3106,260,382.6
3106,270,387.5
3106,280,391.8
3106,290,394.6
3098,0,0
3098,20,0
3098,30,0.6
3098,40,9.2
3098,50,35.4
3098,60,64.7
3098,70,96.3
3098,80,128.4
3098,90,156.4
3098,100,183
3098,110,207.2
3098,120,228.7
3098,130,246.8
3098,140,262.9
3098,150,278.7
3098,160,293.9
3098,170,307.5
3098,180,319.4
3098,190,329.8
3098,200,339.3
3098,210,348.2
3098,220,356.3
3098,230,363.7
3098,240,370.5
3098,250,376.7
3098,260,382.2
3098,270,387.1
3098,280,391.5
3098,290,394.6
3090,0,0
3090,20,0
3090,30,0.6
3090,40,9.2
3090,50,35.4
3090,60,64.7
3090,70,96.3
3090,80,127.3
3090,90,153.7
3090,100,180.6
3090,110,205
3090,120,226.8
3090,130,245.1
3090,140,261.3
3090,150,277.1
3090,160,292.5
3090,170,306.3
3090,180,318.4
3090,190,328.8
3090,200,338.4
3090,210,347.3
3090,220,355.6
3090,230,363
3090,240,369.9
3090,250,376.1
3090,260,381.7
3090,270,386.7
3090,280,391.2
3090,290,394.6
3082,0,0
3082,20,0
3082,30,0.6
3082,40,9.2
3082,50,35.4
3082,60,64.7
3082,70,95.1
3082,80,124.7
3082,90,151
3082,100,178.1
3082,110,202.8
3082,120,224.9
3082,130,243.6
3082,140,259.8
3082,150,275.6
3082,160,291.1
3082,170,305.1
3082,180,317.4
3082,190,327.9
3082,200,337.5
3082,210,346.5
3082,220,354.8
3082,230,362.4
3082,240,369.2
3082,250,375.6
3082,260,381.2
3082,270,386.2
3082,280,390.8
3082,290,394.6
2482,0,0
2482,20,0
2482,30,0.6
2482,40,9.2
2482,50,35.4
2482,60,64.7
2482,70,96.3
2482,80,128.4
2482,90,157.5
2482,100,185.4
2482,110,209.4
2482,120,230.5
2482,130,248.4
2482,140,264.5
2482,150,280.2
2482,160,295.3
2482,170,308.7
2482,180,320.5
2482,190,330.8
2482,200,340.2
2482,210,349
2482,220,357
2482,230,364.3
2482,240,371.1
2482,250,377.2
2482,260,382.6
2482,270,387.5
2482,280,391.8
2482,290,394.6
2474,0,0
2474,20,0
2474,30,0.6
2474,40,9.2
2474,50,35.4
2474,60,64.7
2474,70,96.3
2474,80,128.4
2474,90,156.4
2474,100,183
2474,110,207.2
2474,120,228.7
2474,130,246.8
2474,140,262.9
2474,150,278.7
2474,160,293.9
2474,170,307.5
2474,180,319.4
2474,190,329.8
2474,200,339.3
2474,210,348.2
2474,220,356.3
2474,230,363.7
2474,240,370.5
2474,250,376.7
2474,260,382.2
2474,270,387.1
2474,280,391.5
2474,290,394.6
2467,0,0
2467,20,0
2467,30,0.6
2467,40,9.2
2467,50,35.4
2467,60,64.7
2467,70,96.3
2467,80,127.3
2467,90,153.7
2467,100,180.6
2467,110,205
2467,120,226.8
2467,130,245.1
2467,140,261.3
2467,150,277.1
2467,160,292.5
2467,170,306.3
2467,180,318.4
2467,190,328.8
2467,200,338.4
2467,210,347.3
2467,220,355.6
2467,230,363
2467,240,369.9
2467,250,376.1
2467,260,381.7
2467,270,386.7
2467,280,391.2
2467,290,394.6
2459,0,0
2459,20,0
2459,30,0.6
2459,40,9.2
2459,50,35.4
2459,60,64.7
2459,70,95.1
2459,80,124.7
2459,90,151
2459,100,178.1
2459,110,202.8
2459,120,224.9
2459,130,243.6
2459,140,259.8
2459,150,275.6
2459,160,291.1
2459,170,305.1
2459,180,317.4
2459,190,327.9
2459,200,337.5
2459,210,346.5
2459,220,354.8
2459,230,362.4
2459,240,369.2
2459,250,375.6
2459,260,381.2
2459,270,386.2
2459,280,390.8
2459,290,394.6
1496,0,0
1496,20,0
1496,30,0.6
1496,40,9.2
1496,50,35.4
1496,60,64.7
1496,70,96.3
1496,80,128.4
1496,90,157.5
1496,100,185.4
1496,110,209.4
1496,120,230.5
1496,130,248.4
1496,140,264.5
1496,150,280.2
1496,160,295.3
1496,170,308.7
1496,180,320.5
1496,190,330.8
1496,200,340.2
1496,210,349
1496,220,357
1496,230,364.3
1496,240,371.1
1496,250,377.2
1496,260,382.6
1496,270,387.5
1496,280,391.8
1496,290,394.6
1488,0,0
1488,20,0
1488,30,0.6
1488,40,9.2
1488,50,35.4
1488,60,64.7
1488,70,96.3
1488,80,128.4
1488,90,156.4
1488,100,183
1488,110,207.2
1488,120,228.7
1488,130,246.8
1488,140,262.9
1488,150,278.7
1488,160,293.9
1488,170,307.5
1488,180,319.4
1488,190,329.8
1488,200,339.3
1488,210,348.2
1488,220,356.3
1488,230,363.7
1488,240,370.5
1488,250,376.7
1488,260,382.2
1488,270,387.1
1488,280,391.5
1488,290,394.6
1480,0,0
1480,20,0
1480,30,0.6
1480,40,9.2
1480,50,35.4
1480,60,64.7
1480,70,96.3
1480,80,127.3
1480,90,153.7
1480,100,180.6
1480,110,205
1480,120,226.8
1480,130,245.1
1480,140,261.3
1480,150,277.1
1480,160,292.5
1480,170,306.3
1480,180,318.4
1480,190,328.8
1480,200,338.4
1480,210,347.3
1480,220,355.6
1480,230,363
1480,240,369.9
1480,250,376.1
1480,260,381.7
1480,270,386.7
1480,280,391.2
1480,290,394.6
1472,0,0
1472,20,0
1472,30,0.6
1472,40,9.2
1472,50,35.4
1472,60,64.7
1472,70,95.1
1472,80,124.7
1472,90,151
1472,100,178.1
1472,110,202.8
1472,120,224.9
1472,130,243.6
1472,140,259.8
1472,150,275.6
1472,160,291.1
1472,170,305.1
1472,180,317.4
1472,190,327.9
1472,200,337.5
1472,210,346.5
1472,220,354.8
1472,230,362.4
1472,240,369.2
1472,250,375.6
1472,260,381.2
1472,270,386.2
1472,280,390.8
1472,290,394.6
3076,0,0
3076,20,0
3076,30,0.6
3076,40,13.2
3076,50,38.9
3076,60,67.7
3076,70,97.5
3076,80,126.7
3076,90,152.5
3076,100,179
3076,110,203.3
3076,120,224.9
3076,130,243.6
3076,140,259.8
3076,150,275.6
3076,160,291.1
3076,170,305.1
3076,180,317.4
3076,190,327.9
3076,200,337.5
3076,210,346.5
3076,220,354.8
3076,230,362.4
3076,240,369.2
3076,250,375.6
3076,260,381.2
3076,270,386.2
3076,280,390.8
3076,290,394.6
1464,0,0
1464,20,0
1464,30,0.6
1464,40,13.2
1464,50,38.9
1464,60,67.7
1464,70,97.5
1464,80,126.7
1464,90,152.5
1464,100,179
1464,110,203.3
1464,120,224.9
1464,130,243.6
1464,140,259.8
1464,150,275.6
1464,160,291.1
1464,170,305.1
1464,180,317.4
1464,190,327.9
1464,200,337.5
1464,210,346.5
1464,220,354.8
1464,230,362.4
1464,240,369.2
1464,250,375.6
1464,260,381.2
1464,270,386.2
1464,280,390.8
1464,290,394.6
3070,0,0
3070,20,0
3070,30,0.6
3070,40,15.4
3070,50,45.4
3070,60,78.9
3070,70,113.8
3070,80,147.8
3070,90,178
3070,100,208.9
3070,110,237.1
3070,120,262.4
3070,130,284.1
3070,140,303.1
3070,150,321.5
3070,160,339.7
3070,170,355.9
3070,180,370.2
3070,190,382.5
3070,200,393.8
3070,210,404.2
3070,220,413.9
3070,230,422.7
3070,240,430.8
3070,250,438.2
3070,260,444.7
3070,270,450.5
3070,280,455.9
3070,290,460.4
2447,0,0
2447,20,0
2447,30,0.6
2447,40,15.4
2447,50,45.4
2447,60,78.9
2447,70,113.8
2447,80,147.8
2447,90,178
2447,100,208.9
2447,110,237.1
2447,120,262.4
2447,130,284.1
2447,140,303.1
2447,150,321.5
2447,160,339.7
2447,170,355.9
2447,180,370.2
2447,190,382.5
2447,200,393.8
2447,210,404.2
2447,220,413.9
2447,230,422.7
2447,240,430.8
2447,250,438.2
2447,260,444.7
2447,270,450.5
2447,280,455.9
2447,290,460.4
1458,0,0
1458,20,0
1458,30,0.6
1458,40,15.4
1458,50,45.4
1458,60,78.9
1458,70,113.8
1458,80,147.8
1458,90,178
1458,100,208.9
1458,110,237.1
1458,120,262.4
1458,130,284.1
1458,140,303.1
1458,150,321.5
1458,160,339.7
1458,170,355.9
1458,180,370.2
1458,190,382.5
1458,200,393.8
1458,210,404.2
1458,220,413.9
1458,230,422.7
1458,240,430.8
1458,250,438.2
1458,260,444.7
1458,270,450.5
1458,280,455.9
1458,290,460.4
3039,0,0
3039,20,0
3039,30,0.6
